trial,trigger,latency,scene_category,old,behavior,subsequent_memory
498,2111,1289738,natural,old,hit,subsequent_remembered
499,2039,1291365.5,natural,new,falsealarm,na
500,1119,1293383.5,manmade,old,hit,na
501,2119,1296480,natural,old,hit,na
502,2119,1297909.5,natural,old,hit,na
503,1031,1299425,manmade,new,falsealarm,subsequent_remembered
504,2039,1301429,natural,new,falsealarm,na
505,2041,1303869.5,natural,new,correctreject,subsequent_remembered
506,1110,1306691.5,manmade,old,hit,subsequent_forgotten
507,1111,1309276,manmade,old,hit,subsequent_remembered
508,2111,1321794,natural,old,hit,subsequent_remembered
509,1049,1323411.5,manmade,new,correctreject,na
510,1041,1325656,manmade,new,correctreject,subsequent_remembered
511,1111,1327833,manmade,old,hit,subsequent_remembered
512,1039,1329697,manmade,new,falsealarm,na
513,2031,1331238.5,natural,new,falsealarm,subsequent_remembered
514,1049,1333545.5,manmade,new,correctreject,na
515,2031,1336093,natural,new,falsealarm,subsequent_remembered
516,1049,1338169,manmade,new,correctreject,na
517,2119,1339906,natural,old,hit,na
518,2119,1341641,natural,old,hit,na
519,2111,1343823.5,natural,old,hit,subsequent_remembered
520,1041,1345745,manmade,new,correctreject,subsequent_remembered
521,2111,1347709.5,natural,old,hit,subsequent_remembered
522,1119,1349180,manmade,old,hit,na
523,2110,1351044.5,natural,old,hit,subsequent_forgotten
524,1049,1352456,manmade,new,correctreject,na
525,1119,1355039.5,manmade,old,hit,na
526,2041,1357713.5,natural,new,correctreject,subsequent_remembered
527,1111,1359545,manmade,old,hit,subsequent_remembered
528,1049,1361295,manmade,new,correctreject,na
529,1119,1363438,manmade,old,hit,na
530,1041,1365540,manmade,new,correctreject,subsequent_remembered
531,2119,1367263.5,natural,old,hit,na
532,1039,1369867.5,manmade,new,falsealarm,na
533,1031,1382516.5,manmade,new,falsealarm,subsequent_remembered
534,1049,1384197.5,manmade,new,correctreject,na
535,2119,1385998.5,natural,old,hit,na
536,2119,1387904,natural,old,hit,na
537,1119,1389356.5,manmade,old,hit,na
538,2121,1390786.5,natural,old,miss,subsequent_remembered
539,1031,1392324.5,manmade,new,falsealarm,subsequent_remembered
540,1129,1393595,manmade,old,miss,na
541,2039,1395355,natural,new,falsealarm,na
542,2111,1397005.5,natural,old,hit,subsequent_remembered
543,1041,1398955,manmade,new,correctreject,subsequent_remembered
544,1110,1401198.5,manmade,old,hit,subsequent_forgotten
545,1119,1403519,manmade,old,hit,na
546,1111,1405255,manmade,old,hit,subsequent_remembered
547,2049,1406936.5,natural,new,correctreject,na
548,1040,1409345.5,manmade,new,correctreject,subsequent_forgotten
549,1119,1427731.5,manmade,old,hit,na
550,1049,1429119.5,manmade,new,correctreject,na
551,1040,1430540.5,manmade,new,correctreject,subsequent_forgotten
552,2039,1432461,natural,new,falsealarm,na
553,2110,1434122.5,natural,old,hit,subsequent_forgotten
554,1129,1435849,manmade,old,miss,na
555,1111,1437969,manmade,old,hit,subsequent_remembered
556,2041,1439285,natural,new,correctreject,subsequent_remembered
557,2111,1441746,natural,old,hit,subsequent_remembered
558,2049,1443871,natural,new,correctreject,na
559,1111,1445294,manmade,old,hit,subsequent_remembered
560,2031,1447216.5,natural,new,falsealarm,subsequent_remembered
561,2129,1449346.5,natural,old,miss,na
562,2119,1451318,natural,old,hit,na
563,1049,1452485,manmade,new,correctreject,na
564,1120,1456122.5,manmade,old,miss,subsequent_forgotten
565,1119,1458484,manmade,old,hit,na
566,1129,1460468,manmade,old,miss,na
567,1030,1463703,manmade,new,falsealarm,subsequent_forgotten
568,1111,1465549.5,manmade,old,hit,subsequent_remembered
569,2049,1467070.5,natural,new,correctreject,na
570,1111,1468946,manmade,old,hit,subsequent_remembered
571,1111,1470404,manmade,old,hit,subsequent_remembered
572,2111,1471738,natural,old,hit,subsequent_remembered
573,2119,1473435.5,natural,old,hit,na
574,2031,1475145,natural,new,falsealarm,subsequent_remembered
575,2049,1476547,natural,new,correctreject,na
576,1041,1478138.5,manmade,new,correctreject,subsequent_remembered
577,1121,1479647.5,manmade,old,miss,subsequent_remembered
578,2039,1492368,natural,new,falsealarm,na
579,1041,1494178.5,manmade,new,correctreject,subsequent_remembered
580,1049,1495678,manmade,new,correctreject,na
581,1031,1497344,manmade,new,falsealarm,subsequent_remembered
582,1039,1499078.5,manmade,new,falsealarm,na
583,2040,1500983,natural,new,correctreject,subsequent_forgotten
584,1119,1503388.5,manmade,old,hit,na
585,2039,1505340,natural,new,falsealarm,na
586,1111,1507071.5,manmade,old,hit,subsequent_remembered
587,2040,1508468,natural,new,correctreject,subsequent_forgotten
588,2039,1510832.5,natural,new,falsealarm,na
589,2040,1512685,natural,new,correctreject,subsequent_forgotten
590,2111,1514674.5,natural,old,hit,subsequent_remembered
591,2129,1516220.5,natural,old,miss,na
592,2049,1520124,natural,new,correctreject,na
593,2121,1522925.5,natural,old,miss,subsequent_remembered
594,1041,1525477,manmade,new,correctreject,subsequent_remembered
595,1119,1527839,manmade,old,hit,na
596,1119,1529191,manmade,old,hit,na
597,1119,1530978,manmade,old,hit,na
598,2039,1533824.5,natural,new,falsealarm,na
599,2120,1535364,natural,old,miss,subsequent_forgotten
600,1040,1537665.5,manmade,new,correctreject,subsequent_forgotten
601,2039,1541906,natural,new,falsealarm,na
602,2119,1544304,natural,old,hit,na
603,2040,1545844,natural,new,correctreject,subsequent_forgotten
604,1111,1547279.5,manmade,old,hit,subsequent_remembered
605,2049,1548916.5,natural,new,correctreject,na
606,1119,1550971.5,manmade,old,hit,na
607,1041,1563758.5,manmade,new,correctreject,subsequent_remembered
608,1119,1565363.5,manmade,old,hit,na
609,2119,1566558,natural,old,hit,na
610,2119,1567776,natural,old,hit,na
611,1121,1569615,manmade,old,miss,subsequent_remembered
612,2049,1571707,natural,new,correctreject,na
613,1031,1572966,manmade,new,falsealarm,subsequent_remembered
614,1049,1574682.5,manmade,new,correctreject,na
615,1119,1576409,manmade,old,hit,na
616,2031,1577747.5,natural,new,falsealarm,subsequent_remembered
617,1110,1579575.5,manmade,old,hit,subsequent_forgotten
618,1039,1580826.5,manmade,new,falsealarm,na
