trial,trigger,latency,scene_category,old,behavior,subsequent_memory
619,1049,1176826,manmade,new,correctreject,na
620,1041,1178317,manmade,new,correctreject,subsequent_remembered
621,2129,1179657.5,natural,old,miss,na
622,1119,1180850,manmade,old,hit,na
623,1111,1182110,manmade,old,hit,subsequent_remembered
624,2049,1183358.5,natural,new,correctreject,na
625,1111,1184561.5,manmade,old,hit,subsequent_remembered
626,2111,1186079.5,natural,old,hit,subsequent_remembered
627,2119,1187505.5,natural,old,hit,na
628,1041,1189579,manmade,new,correctreject,subsequent_remembered
629,1039,1191043,manmade,new,falsealarm,na
630,1031,1192826.5,manmade,new,falsealarm,subsequent_remembered
631,1039,1194166,manmade,new,falsealarm,na
632,1040,1195446,manmade,new,correctreject,subsequent_forgotten
633,1119,1196838.5,manmade,old,hit,na
634,2111,1198277,natural,old,hit,subsequent_remembered
635,1039,1200265.5,manmade,new,falsealarm,na
636,2119,1201696.5,natural,old,hit,na
637,2041,1203648,natural,new,correctreject,subsequent_remembered
638,1039,1206330,manmade,new,falsealarm,na
639,1041,1207620,manmade,new,correctreject,subsequent_remembered
640,1111,1209033,manmade,old,hit,subsequent_remembered
641,2039,1210558.5,natural,new,falsealarm,na
642,2111,1212432.5,natural,old,hit,subsequent_remembered
643,1041,1213796.5,manmade,new,correctreject,subsequent_remembered
644,1111,1215217.5,manmade,old,hit,subsequent_remembered
645,1049,1216507.5,manmade,new,correctreject,na
646,2041,1217860.5,natural,new,correctreject,subsequent_remembered
647,2111,1219384.5,natural,old,hit,subsequent_remembered
648,1121,1220434,manmade,old,miss,subsequent_remembered
649,1111,1222082.5,manmade,old,hit,subsequent_remembered
650,2119,1223782.5,natural,old,hit,na
651,2049,1225290,natural,new,correctreject,na
652,2119,1226480.5,natural,old,hit,na
653,2031,1228154.5,natural,new,falsealarm,subsequent_remembered
654,1049,1229429,manmade,new,correctreject,na
655,2031,1230622,natural,new,falsealarm,subsequent_remembered
656,2039,1232067,natural,new,falsealarm,na
657,2119,1233330,natural,old,hit,na
658,1119,1234579.5,manmade,old,hit,na
659,2040,1235690.5,natural,new,correctreject,subsequent_forgotten
660,2049,1237774,natural,new,correctreject,na
661,1119,1239408,manmade,old,hit,na
662,2031,1240891.5,natural,new,falsealarm,subsequent_remembered
663,2049,1242417.5,natural,new,correctreject,na
664,2040,1243671.5,natural,new,correctreject,subsequent_forgotten
665,2049,1245130.5,natural,new,correctreject,na
666,1031,1246273.5,manmade,new,falsealarm,subsequent_remembered
667,1049,1247818.5,manmade,new,correctreject,na
668,2041,1249206,natural,new,correctreject,subsequent_remembered
669,2111,1250521.5,natural,old,hit,subsequent_remembered
670,2111,1252042,natural,old,hit,subsequent_remembered
671,2111,1253301.5,natural,old,hit,subsequent_remembered
672,1049,1254617,manmade,new,correctreject,na
673,1041,1255810,manmade,new,correctreject,subsequent_remembered
674,1049,1257084.5,manmade,new,correctreject,na
675,2111,1258392.5,natural,old,hit,subsequent_remembered
676,2031,1260125.5,natural,new,falsealarm,subsequent_remembered
677,1049,1261252,manmade,new,correctreject,na
678,1119,1262378,manmade,old,hit,na
679,1040,1263837.5,manmade,new,correctreject,subsequent_forgotten
680,2119,1265178.5,natural,old,hit,na
681,1111,1266653,manmade,old,hit,subsequent_remembered
682,1111,1269036,manmade,old,hit,subsequent_remembered
683,2121,1270482.5,natural,old,miss,subsequent_remembered
684,2049,1272244,natural,new,correctreject,na
685,1119,1273641,manmade,old,hit,na
686,2119,1274987.5,natural,old,hit,na
687,2119,1276585,natural,old,hit,na
688,1111,1278192.5,manmade,old,hit,subsequent_remembered
689,2041,1279472.5,natural,new,correctreject,subsequent_remembered
690,1049,1280742,manmade,new,correctreject,na
691,1119,1282247,manmade,old,hit,na
